,ID,Heading Text,Heading Title,Frequency,Person/Job/Org/None
6401,1177,"NBCUniversal’s policy is to provide equal employment opportunities to all applicants and employees without regard to race, color, religion, creed, gender, gender identity or expression, age, national origin or ancestry, citizenship, disability, sexual orientation, marital status, pregnancy, veteran status, membership in the uniformed services, genetic information, or any other basis protected by applicable law. NBCUniversal will consider for employment qualified applicants with criminal histories in a manner consistent with relevant legal requirements, including the City of Los Angeles Fair Chance Initiative For Hiring Ordinance, where applicable.",notices,7,?
6402,1184,"NBCUniversal’s policy is to provide equal employment opportunities to all applicants and employees without regard to race, color, religion, creed, gender, gender identity or expression, age, national origin or ancestry, citizenship, disability, sexual orientation, marital status, pregnancy, veteran status, membership in the uniformed services, genetic information, or any other basis protected by applicable law. NBCUniversal will consider for employment qualified applicants with criminal histories in a manner consistent with relevant legal requirements, including the City of Los Angeles Fair Chance Initiative For Hiring Ordinance, where applicable.",notices,7,?
6403,1195,"NBCUniversal’s policy is to provide equal employment opportunities to all applicants and employees without regard to race, color, religion, creed, gender, gender identity or expression, age, national origin or ancestry, citizenship, disability, sexual orientation, marital status, pregnancy, veteran status, membership in the uniformed services, genetic information, or any other basis protected by applicable law. NBCUniversal will consider for employment qualified applicants with criminal histories in a manner consistent with relevant legal requirements, including the City of Los Angeles Fair Chance Initiative For Hiring Ordinance, where applicable.",notices,7,?
6404,1304,"NBCUniversal’s policy is to provide equal employment opportunities to all applicants and employees without regard to race, color, religion, creed, gender, gender identity or expression, age, national origin or ancestry, citizenship, disability, sexual orientation, marital status, pregnancy, veteran status, membership in the uniformed services, genetic information, or any other basis protected by applicable law. NBCUniversal will consider for employment qualified applicants with criminal histories in a manner consistent with relevant legal requirements, including the City of Los Angeles Fair Chance Initiative For Hiring Ordinance, where applicable.",notices,7,?
6405,1694,"NBCUniversal’s policy is to provide equal employment opportunities to all applicants and employees without regard to race, color, religion, creed, gender, gender identity or expression, age, national origin or ancestry, citizenship, disability, sexual orientation, marital status, pregnancy, veteran status, membership in the uniformed services, genetic information, or any other basis protected by applicable law. NBCUniversal will consider for employment qualified applicants with criminal histories in a manner consistent with relevant legal requirements, including the City of Los Angeles Fair Chance Initiative For Hiring Ordinance, where applicable.",notices,7,?
6406,1139,Comfort communicating analytical findings to people of diverse backgrounds using statistical libraries and visualization tools in R and/or Python,experience in behavioural experiment design,1,
6407,1141,You have experience in open-source software,you have experience in healthcare,3,Person
6408,1210,You have experience in open-source software,you have experience in healthcare,3,Person
6409,1213,You have experience in open-source software,you have experience in healthcare,3,Person
6410,1141,Hackathons for all employees (not just our engineers!),career coaching opportunities,3,None
6411,1210,Hackathons for all employees (not just our engineers!),career coaching opportunities,3,None
6412,1213,Hackathons for all employees (not just our engineers!),career coaching opportunities,3,None
6413,1142,Full Time/ Part Time: Full Time,experience manager and professional,2,Person
6414,1173,Full Time/ Part Time: Full Time,experience manager and professional,2,Person
6415,1144,"Support Team via web scraping, data mining and presentation of data to inform the day to day business and product launches (data cleansing, modeling, implementation as needed)",overall responsibilities,2,Job
6416,1372,"Assigned short- and long-term tasks on a variety of evaluation and research projects. Expected to complete simple and complex data analyses including descriptive statistics and regression modeling. Assist in developing data collection tools (e.g., surveys and case record review instruments), drafting reports and preparing materials for client presentations. Travel to client sites for meetings and other data collection, as needed. Experience developing and/or participating in comprehensive evaluation methodologies is preferred. Familiarity working with state and private social services agencies, including but not limited to child welfare, juvenile justice, public health and human services agencies is desired.",overall responsibilities,2,Job
6417,1144,Clear understanding of relational databases along with a demonstrated ability to merge/transfer text files resulting in the creation of reports from multiple sources,sap system experience preferred,1,
6418,1145,"Experience in trend analyses, multivariate statistics (parametric/ non-parametric), sampling, bias reduction, indirect estimation, data aggregation techniques, automation, generalization, machine learning.",3+ years of relevant experience,1,
6419,1145,Experience with managing git repositories and git workflows,experience with cloud based computing,1,
6420,1145,,experience in big data technologies,1,
6421,1145,,strong communicationwriting skills,1,
6422,1145,Conference opportunities,peerdriven workshops,1,
6423,1145,Travel: No,secondary locations   ,1,
6424,1148,***You must be legally authorized to work in the United States in order to be considered for this role.,job introduction,2,Job
6425,1384,***You must be legally authorized to work in the United States in order to be considered for this role.,job introduction,2,Job
6426,1148,"Many of the projects involve working with colleagues from across BBC Studios, particularly department heads, marketing and UK based counterparts. Other contacts include key staff in LA, Miami and Toronto offices.",working contacts,1,
6427,1148,We don’t focus simply on what we do – we also care how we do it. Our values and the way we behave are important to us. Please make sure you’ve read about our values and behaviours in the document attached below.,about the bbc,2,Org
6428,1384,,about the bbc,2,Org
6429,1149,A little bit about our team:,job title data science engineer,1,
6430,1150,Build predictive machine learning models to meet business requirements of direct and digital marketers independently,principle responsibilities,2,Job
6431,1178,Build predictive machine learning models to meet business requirements of direct and digital marketers independently,principle responsibilities,2,Job
6432,1150,"Graduate degree in Data Science, Data Mining, or related field",qualifications and skills,2,Person
6433,1178,"Graduate degree in Data Science, Data Mining, or related field",qualifications and skills,2,Person
6434,1151,Interested candidates must submit a resume/CV through nbcunicareers.com to be consideredMust have unrestricted work authorization to work in the United States,eligibility requirements,1,
6435,1152,Ability to address problems of diverse scope using good judgment in selecting methods and techniques for obtaining solutions and optimizing for efficiency as well as quality.,advanced statistics training and experience,2,Person
6436,1564,Ability to address problems of diverse scope using good judgment in selecting methods and techniques for obtaining solutions and optimizing for efficiency as well as quality.,advanced statistics training and experience,2,Person
6437,1152,,experience with opensource tools,2,Person
6438,1564,,experience with opensource tools,2,Person
6439,1152,R,required language and systems skills,2,Person
6440,1564,R,required language and systems skills,2,Person
6441,1152,"Additionally, we'd love it if you have:",collaborative working style,4,Person
6442,1152,The Wikimedia Foundation is...,collaborative working style,4,Person
6443,1564,"Additionally, we'd love it if you have:",collaborative working style,4,Person
6444,1564,The Wikimedia Foundation is...,collaborative working style,4,Person
6445,1153,"Nautilus is building artificial intelligence to advance the efficiency of ocean commerce. We deliver technology to help shipping companies minimize fuel consumption, maximize operational efficiency, and optimize fleet performance. By arming ship owners and operators with real-time predictive decision support, Nautilus is reducing greenhouse gas emissions and making global trade sustainable.",about nautilus,2,Org
6446,1174,"Nautilus is building artificial intelligence to advance the efficiency of ocean commerce. We deliver technology to help shipping companies minimize fuel consumption, maximize operational efficiency, and optimize fleet performance. By arming ship owners and operators with real-time predictive decision support, Nautilus is reducing greenhouse gas emissions and making global trade sustainable.",about nautilus,2,Org
6447,1154,"We believe that what a brand does is more important than what it says—we want you to help brands do amazing, unprecedented, wild things, creating experiences that people never forget.",why you’ll love this job,2,Org
6448,1225,"We believe that what a brand does is more important than what it says—we want you to help brands do amazing, unprecedented, wild things, creating experiences that people never forget.",why you’ll love this job,2,Org
6449,1154,"At Momentum we believe in delivering solutions to our clients that are anchored in insights and analytics. Senior Data Scientists are a key component of the Analytics team. From creating proprietary measurement tools, to structuring and analyzing data, implementing and interpreting models that feed business-improving insights, and putting it all together into presentations that bring the story to life for our clients; Senior Data Scientists work closely with the rest of the team to help execute the broader vision for their account, and to continually evolve our Data Science solutions.",what are we looking for,3,Person
6450,1225,"At Momentum we believe in delivering solutions to our clients that are anchored in insights and analytics. Senior Data Scientists are a key component of the Analytics team. From creating proprietary measurement tools, to structuring and analyzing data, implementing and interpreting models that feed business-improving insights, and putting it all together into presentations that bring the story to life for our clients; Senior Data Scientists work closely with the rest of the team to help execute the broader vision for their account, and to continually evolve our Data Science solutions.",what are we looking for,3,Person
6451,1573,"3+ years of experience building self-service reporting solutions using business intelligence toolsBS/BA Degree in Computer Science, Information Systems, Systems Application, Business Analytics, Data Science, Operations Research, Statistics, or equivalent business experience1+ year knowledge of ETL and technical programming experienceSQL, Alteryx, Python, R, SAS, and Dremio1+ year experience using Tableau/Power BIOperational Knowledge of SAP BW/Business ObjectsExperience in a quantitative, data science or engineering role performing quantitative analysis with strong mathematical /statistical knowledgeProject Management and Lean experience preferred",what are we looking for,3,Person
6452,1154,"Take analytical objectives and define data requirements. Extract, clean, and transform both customer level, and aggregated data for analysis, modeling, segmentation and reporting",here’s what you’ll do responsibilities,2,Job
6453,1225,"Take analytical objectives and define data requirements. Extract, clean, and transform both customer level, and aggregated data for analysis, modeling, segmentation and reporting",here’s what you’ll do responsibilities,2,Job
6454,1154,Strong knowledge of Relational Databases and SQL programming,prior agency experience strongly desired,2,Person
6455,1225,Strong knowledge of Relational Databases and SQL programming,prior agency experience strongly desired,2,Person
6456,1154,"Experienced in strategic thinking and ability to see, articulate and drive to the big picture",exceptional relationship and influencing skills,2,Person
6457,1225,"Experienced in strategic thinking and ability to see, articulate and drive to the big picture",exceptional relationship and influencing skills,2,Person
6458,1154,"At Momentum Worldwide, we value diversity and the uniqueness of all people. We thrive in an inclusive environment, and we recruit, hire and promote without regard to race, gender, age, color, gender identity, gender expression, sexual orientation, ethnic or national origin, citizenship, religion, sexual preference, military or veteran status, marital status, family status, physical or mental disability – or any other legally protected categories as set forth in the applicable state, federal or local laws. This policy applies to all aspects of employment including training, compensation, benefits and all other privileges of employment.",exceptional client management skills,2,Person
6459,1225,"At Momentum Worldwide, we value diversity and the uniqueness of all people. We thrive in an inclusive environment, and we recruit, hire and promote without regard to race, gender, age, color, gender identity, gender expression, sexual orientation, ethnic or national origin, citizenship, religion, sexual preference, military or veteran status, marital status, family status, physical or mental disability – or any other legally protected categories as set forth in the applicable state, federal or local laws. This policy applies to all aspects of employment including training, compensation, benefits and all other privileges of employment.",exceptional client management skills,2,Person
6460,1156,"Review business requirements and conduct data decomposition, profile source system's data, employ exiting patterns in modeling the data, produce the blueprint for each business unit.",brief summary of the role,2,Job
6461,1176,"Review business requirements and conduct data decomposition, profile source system's data, employ exiting patterns in modeling the data, produce the blueprint for each business unit.",brief summary of the role,2,Job
6462,1156,Good understanding of the available database management platforms in the industry.,handson sql experience,2,Person
6463,1176,Good understanding of the available database management platforms in the industry.,handson sql experience,2,Person
6464,1156,Experience with any commercially available industry data model (i.e. IBM's Financial Services Data Model),experience with data warehousing principles,2,Person
6465,1176,Experience with any commercially available industry data model (i.e. IBM's Financial Services Data Model),experience with data warehousing principles,2,Person
6466,1156,Bachelor's degree in an appropriate area of specialization (Computer Science or Information Systems),educationcertification,2,Person
6467,1176,Bachelor's degree in an appropriate area of specialization (Computer Science or Information Systems),educationcertification,2,Person
6468,1157,Proposing infrastructure to accelerate the pace of model exploration and improve model serving and maintenance,proposing and drive technical initiatives,1,
6469,1157,Strong oral and written presentation skills,experience setting mlai project roadmaps,1,
6470,1157,,experience with ml at scale,1,
6471,1158,,our impact,1,
6472,1158,"Our core value is building strong relationships with our institutional clients, which include corporations, financial service providers, and fund managers. We help them buy and sell financial products on exchanges around the world, raise funding, and manage risk. This is a dynamic, entrepreneurial team with a passion for the markets, with colleagues who thrive in fast-paced, changing environments and are energized by a bustling trading floor.",the global markets division,1,
6473,1164,"At QuadPay, we’re here to simplify, streamline and automate how you pay and save every day by offering fast, fair and seamless payment solutions online and in-store. As a business, we strive to be unlike others in the industry as we continue to help businesses grow by offering a best in class product, driven by the most innovative teams in the industry.",about quadpay,3,Org
6474,1259,"At QuadPay, we’re here to simplify, streamline and automate how you pay and save every day by offering fast, fair and seamless payment solutions online and in-store. As a business, we strive to be unlike others in the industry as we continue to help businesses grow by offering a best in class product, driven by the most innovative teams in the industry.",about quadpay,3,Org
6475,1457,"At QuadPay, we’re here to simplify, streamline and automate how you pay and save every day by offering fast, fair and seamless payment solutions online and in-store. As a business, we strive to be unlike others in the industry as we continue to help businesses grow by offering a best in class product, driven by the most innovative teams in the industry.",about quadpay,3,Org
6476,1164,Flexible working cultureShare incentive programsGenerous paid parental leave100% employer covered insuranceFun team with high-growth hustleBeautiful NYC office with a casual dress codeFully stocked kitchen with snacks and coffeeCompany-sponsored 401k programCommuter benefits program,benefits  zip,3,None
6477,1259,Flexible working cultureShare incentive programsGenerous paid parental leave100% employer covered insuranceFun team with high-growth hustleBeautiful NYC office with a casual dress codeFully stocked kitchen with snacks and coffeeCompany-sponsored 401k programCommuter benefits program,benefits  zip,3,None
6478,1457,Flexible working cultureShare incentive programsGenerous paid parental leave100% employer covered insuranceFun team with high-growth hustleBeautiful NYC office with a casual dress codeFully stocked kitchen with snacks and coffeeCompany-sponsored 401k programCommuter benefits program,benefits  zip,3,None
6479,1165,Proficiency in Python and SQL,experience with product analytics,3,Person
6480,1180,Proficiency in Python and SQL,experience with product analytics,3,Person
6481,1260,Proficiency in Python and SQL,experience with product analytics,3,Person
6482,1165,Our Company:,preferred knowledge of spark,3,Person
6483,1180,Our Company:,preferred knowledge of spark,3,Person
6484,1260,Our Company:,preferred knowledge of spark,3,Person
6485,1166,"Interest and aptitude in data, metrics, analysis and trends and applied knowledge of measurement, statistics and program evaluation.",experience in an interdisciplinarycrossfunctional field,2,Person
6486,1261,"Interest and aptitude in data, metrics, analysis and trends and applied knowledge of measurement, statistics and program evaluation.",experience in an interdisciplinarycrossfunctional field,2,Person
6487,1170,Translate business problems into innovative analytical solutions.,essential duties  responsibilities,2,Job
6488,1265,Translate business problems into innovative analytical solutions.,essential duties  responsibilities,2,Job
6489,1170,Bachelor's degree required. Insurance designations desirable.,required skills knowledge  abilities,2,Person
6490,1265,Bachelor's degree required. Insurance designations desirable.,required skills knowledge  abilities,2,Person
6491,1170,"Strong writing skills, including writing coherent documentation and reports.",strong interpersonal and communication skills,2,Person
6492,1265,"Strong writing skills, including writing coherent documentation and reports.",strong interpersonal and communication skills,2,Person
6493,1170,Knowledge of insurance.,experience with natural language processing,2,Person
6494,1265,Knowledge of insurance.,experience with natural language processing,2,Person
6495,1183,"Master’s degree or PhD in computer science, mathematics, engineering, computational linguistics, or work experience of minimum 2-3 years.",requirement and qualifications,1,
6496,1185,Permanent/Contract: Either,location new york,4,Org
6497,1464,Permanent/Contract: Either,location new york,4,Org
6498,1476,Permanent/Contract: Either,location new york,4,Org
6499,1542,Permanent/Contract: Either,location new york,4,Org
6500,1185,"Vox Clients – As a Vox consultant, you will be working with some of the top clients in the financial services marketplace. Our people typically work on client site, placing you at the cutting edge of the projects on which you’ll be working, and giving you the opportunity to learn from, work with and build relationships with the very best within those companies.",why vox,4,Org
6501,1464,"Vox Clients – As a Vox consultant, you will be working with some of the top clients in the financial services marketplace. Our people typically work on client site, placing you at the cutting edge of the projects on which you’ll be working, and giving you the opportunity to learn from, work with and build relationships with the very best within those companies.",why vox,4,Org
6502,1476,"Vox Clients – As a Vox consultant, you will be working with some of the top clients in the financial services marketplace. Our people typically work on client site, placing you at the cutting edge of the projects on which you’ll be working, and giving you the opportunity to learn from, work with and build relationships with the very best within those companies.",why vox,4,Org
6503,1542,"Vox Clients – As a Vox consultant, you will be working with some of the top clients in the financial services marketplace. Our people typically work on client site, placing you at the cutting edge of the projects on which you’ll be working, and giving you the opportunity to learn from, work with and build relationships with the very best within those companies.",why vox,4,Org
6504,1185,VOX is not in the position to provide sponsorship for this current position and so applicants must be able to work in the United States without requiring sponsorship,right to work,4,None
6505,1464,VOX is not in the position to provide sponsorship for this current position and so applicants must be able to work in the United States without requiring sponsorship,right to work,4,None
6506,1476,VOX is not in the position to provide sponsorship for this current position and so applicants must be able to work in the United States without requiring sponsorship,right to work,4,None
6507,1542,VOX is not in the position to provide sponsorship for this current position and so applicants must be able to work in the United States without requiring sponsorship,right to work,4,None
6508,1186,Collaborate with Senior Leadership to define KPIs for the business,impact you will make here,1,
6509,1186,"Our benefits program is one of the most flexible and progressive in the country. Plus, benefits start on day one, so you have everything you need to make a stress-free transition to life at TCGplayer.",what we provide,1,
6510,1189,"5+ years of total industry experience in a quantitative role (DS, Analytics, ML, Operations)",what it takes to succeed,1,
6511,1190,"PhD in Computer Science, Statistics, Applied Math or related discipline",required knowledge skills and abilities,2,Person
6512,1204,You are qualified for this Research Associate position if:,required knowledge skills and abilities,2,Person
6513,1190,Worked with general ML libraries and toolkits,preferred knowledge skills and abilities,2,Person
6514,1204,You are well-matched to this position if:,preferred knowledge skills and abilities,2,Person
6515,1191,To conduct independent research and/or software library development/testing under the supervision of research staff at CCM.,essential functionsresponsibilities,1,
6516,1191,Must enjoy working in an intense research-driven environment,related skills  other requirements,1,
6517,1193,,working conditionsphysical demands,1,
6518,1193,"Weill Cornell Medicine is a comprehensive academic medical center that's committed to excellence in patient care, scientific discovery, and the education of future physicians in New York City and around the world. Our doctors and scientists-faculty from Weill Cornell Medical College, Weill Cornell Graduate School of Medical Sciences, and the Weill Cornell Physician Organization-are engaged in world-class clinical care and cutting-edge research that connect patients to the latest treatment innovations and prevention strategies. Located in the heart of the Upper East Side's scientific corridor, Weill Cornell Medicine's powerful network of collaborators extends to its parent university Cornell University; to Qatar, where an international campus offers a U.S. medical degree; and to programs in Tanzania, Haiti, Brazil, Austria and Turkey. Our medical practices serve communities throughout New York City, and our faculty provide comprehensive care at NewYork-Presbyterian Hospital/Weill Cornell Medical Center, NewYork-Presbyterian/Lower Manhattan Hospital, and NewYork-Presbyterian/Queens. At Weill Cornell Medicine, we work together to treat each individual, not just their conditions or illnesses, as we strive to deliver the finest possible care for our patients - the center of everything we do. Weill Cornell Medicine is an Equal Employment Opportunity Employer. Weill Cornell Medicine provides equal employment opportunities to all qualified applicants without regard to race, sex, sexual orientation, gender identity, national origin, color, age, religion, protected veteran or disability status, or genetic information.",standard office work,1,
6519,1198,Organization: National Office,job consulting – other practices,1,
6520,1199,"AlphaSense is a search engine for market intelligence that transforms how decisions are made by the world's leading corporations and financial institutions. Leveraging AI and NLP technology, AlphaSense enables knowledge professionals to extract insights in seconds from thousands of disparate data sources, including company filings, event transcripts, news and trade journals, and equity research. Founded in 2011 and backed by investors including Innovation Endeavors and Soros Fund Management, AlphaSense is on a mission to empower organizations to make data-driven decisions with confidence.",about alphasense,1,
6521,1200,Fostering an innovative and inclusive team-oriented work environment,skills and attributes for success,2,Person
6522,1218,Fostering an innovative and inclusive team-oriented work environment,skills and attributes for success,2,Person
6523,1200,A willingness and ability to travel to meet client needs; travel is estimated at 80%-90%,excellent leadership and teaming skills,2,Person
6524,1218,A willingness and ability to travel to meet client needs; travel is estimated at 80%-90%,excellent leadership and teaming skills,2,Person
6525,1200,,prior consulting experience,2,Person
6526,1218,,prior consulting experience,2,Person
6527,1200,"We offer a competitive compensation package where you’ll be rewarded based on your performance and recognized for the value you bring to our business. In addition, our Total Rewards package includes medical and dental coverage, both pension and 401(k) plans, a minimum of 15 days of vacation plus ten observed holidays and three paid personal days, and a range of programs and benefits designed to support your physical, financial and social well-being. Plus, we offer:",what working at ey offers,2,Org
6528,1218,"We offer a competitive compensation package where you’ll be rewarded based on your performance and recognized for the value you bring to our business. In addition, our Total Rewards package includes medical and dental coverage, both pension and 401(k) plans, a minimum of 15 days of vacation plus ten observed holidays and three paid personal days, and a range of programs and benefits designed to support your physical, financial and social well-being. Plus, we offer:",what working at ey offers,2,Org
6529,1200,"As a global leader in assurance, tax, transaction and advisory services, we hire and develop the most passionate people in their field to help build a better working world. This starts with a culture that believes in giving you the training, opportunities and creative freedom to make things better. So that whenever you join, however long you stay, the exceptional EY experience lasts a lifetime.",about ey,2,Org
6530,1218,"As a global leader in assurance, tax, transaction and advisory services, we hire and develop the most passionate people in their field to help build a better working world. This starts with a culture that believes in giving you the training, opportunities and creative freedom to make things better. So that whenever you join, however long you stay, the exceptional EY experience lasts a lifetime.",about ey,2,Org
6531,1202,,work productively amidst ambiguity,2,Person
6532,1303,,work productively amidst ambiguity,2,Person
6533,1202,Seek to improve the status quo,thrive in fastpaced work environments,2,Person
6534,1303,Seek to improve the status quo,thrive in fastpaced work environments,2,Person
6535,1202,"The MSHP Analytics Team is seeking a graduate-level Data Science Intern. The summer internship is full time starting in May through August. The intern will collaborate with the Lead Data Science Analyst and stakeholders from across the organization and gain experience in how to develop sophisticated analytics to provide information, insights and BI (Business Intelligence) solutions that contribute to sound decision-making and effective performance measurement.",role summary,2,Job
6536,1303,"The Data Science Analyst II collaborates with stakeholders from across the organization to develop sophisticated analytics to provide information, insights and BI (Business Intelligence) solutions that contribute to sound strategic planning, decision-making, goal setting, and effective performance measurement. The Data Science Analyst II demonstrates sound and a more advanced understanding of the healthcare domain, technical data manipulation and analytic development skills and impact the patient community of the Mount Sinai Health System.",role summary,2,Job
6537,1202,"Preferred but not required: Currently studying or has experience in public health, health care, health policy, community health, or experience with health care EMR such as Epic",skills and qualification,1,
6538,1204,"Tuition Assistance, Training and Professional Development Programs",flexible work arrangements,2,None
6539,1503,And more which you can find here,flexible work arrangements,2,None
6540,1206,The following job duties are including but not limited to ….,job duty,1,
6541,1206,"Must have at least Bachelor degree in Economics, Statistics, Math or other related fields.",no working experience is required,1,
6542,1206,"Maintain and enter a large dataset of real estate, economic data, and verify data integrity.",location new york city,1,
6543,1207,"Technical selling requiring cross functional coordination of engineering, product, marketing and operations teams.",desired job skills,2,Person
6544,1221,"Technical selling requiring cross functional coordination of engineering, product, marketing and operations teams.",desired job skills,2,Person
6545,1209,A portfolio that showcases the accomplishments described in your resume,experience with education technology,1,
6546,1211,,problem solving skills,2,Person
6547,1569,,problem solving skills,2,Person
6548,1211,"Ability to develop/maintain relationships with team, vendor and client.",analytical skills,2,Person
6549,1569,"Ability to develop/maintain relationships with team, vendor and client.",analytical skills,2,Person
6550,1212,Excellent oral and written communication skills;,relevant domain knowledge preferred healthcaretransportationhitechinsurance,1,
6551,1214,"ViacomCBS (NASDAQ: VIAC; VIACA) is a leading global media and entertainment company that creates premium content and experiences for audiences worldwide. Driven by iconic consumer brands, its portfolio includes CBS, Showtime Networks, Paramount Pictures, Nickelodeon, MTV, Comedy Central, BET, CBS All Access, Pluto TV and Simon & Schuster, among others. The company delivers the largest share of the U.S. television audience and boasts one of the industry's most important and extensive libraries of TV and film titles. In addition to offering innovative streaming services and digital video products, ViacomCBS provides powerful capabilities in production, distribution and advertising solutions for partners on five continents.",about the brand,2,Org
6552,1524,"ViacomCBS (NASDAQ: VIAC; VIACA) is a leading global media and entertainment company that creates premium content and experiences for audiences worldwide. Driven by iconic consumer brands, its portfolio includes CBS, Showtime Networks, Paramount Pictures, Nickelodeon, MTV, Comedy Central, BET, CBS All Access, Pluto TV and Simon & Schuster, among others. The company delivers the largest share of the U.S. television audience and boasts one of the industry's most important and extensive libraries of TV and film titles. In addition to offering innovative streaming services and digital video products, ViacomCBS provides powerful capabilities in production, distribution and advertising solutions for partners on five continents.",about the brand,2,Org
6553,1214,"We are looking for an experienced Data Science Executive to lead a newly-created Content Optimization team where we have the mission to use modern data science to improve decision-making relating to the distribution and development of media content. In this role, you will look across our brands, platforms and 3rd party distribution partnerships to assess the frequent, multi-million dollar decisions on content. Improving these decisions has the potential to build competitive advantage and unlock value in a rapidly evolving media marketplace. In facing this challenge, the company is seeking to use the highly distinctive data assets that it owns across linear TV channels and streaming services such as Paramount Plus and Pluto, to deliver unparalleled insight on consumer and content trends.",overview and responsibilities,3,Job
6554,1524,"Advertising is being reinvented through big data, audience segmentation tools, digital platforms and formats as well as new consumer consumption patterns. Viacom is forefront of this reinvention of advertising, with a broad range of products and programs crafted to connect with Viacom’s fans in whatever environments and on whatever platforms are most meaningful to them.",overview and responsibilities,3,Job
6555,1524,Use ground breaking optimization platforms to build media plans against advanced audience that deliver on client goals,overview and responsibilities,3,Job
6556,1216,"Together, we can help customers eliminate manual data work and focus on the valuable, cerebral work they enjoy! Ocrolus is a fintech infrastructure company that transforms documents into actionable data with over 99% accuracy. Designed to streamline document-driven workflows and automate high-stakes financial decisions, Ocrolus is trusted by leading fintechs like SoFi, LendingClub, Cross River Bank, BlueVine, Enova, and Plaid, to name a few. Powered by Artificial Intelligence and a unique human-in-the-loop data validation process, Ocrolus plugs directly into customer workflows via API, eliminating the need for manual data work. Ocrolus has raised over $50 million in venture capital, backed by Oak HC/FT, FinTech Collective, Bullpen Capital, and QED Investors, among others.",join the ocrolus rocket ship,1,
6557,1217,,effective decisionmakingproblemsolving skills,1,
6558,1223,"Boxed is a rapidly growing, e-commerce retailer built; on the foundation of a world-class proprietary technology platform. With 7+ years of evolution, iteration, and successful disruption of the U.S. wholesale club industry, Boxed has developed a comprehensive “tap-to-ship” E-commerce tech stack few other companies can boast. With Boxed, customers can have their household, pantry, and personal care essentials delivered to their home or office with no membership fee. Our goal is to leverage our technology and data to deliver a superior shopping experience to our customers via our web and mobile app platforms, bringing ""family-sized value"" right to their doorstep.",about the company,1,
6559,1223,"Working with driven, intellectually voracious and generally awesome people",great work environment,1,
6560,1223,"3-5 years experience building machine learning models in a practical setting; experience in an e-commerce, SaaS and/or growth setting definitely a plus.",full healthcare benefits,1,
6561,1227,"Strategic, detail-oriented mindset with deep intellectual curiosity",minimum experience and education,1,
6562,1228,2+ years’ work experience using SQL,4+ years of analytical experience,1,
6563,1229,"As a member of Brand Analytics, you will be joining a team that is growing and in spotlight with focus to turn rich data into actionable insights. We are looking for experienced individual who enjoys collaborating with various Executives, Account Strategy, Sales or Marketing and help them make data driven decisions.",what will you be doing,3,Job
6564,1531,"As a member of Brand Analytics, you will be joining a team that is growing and in spotlight with focus to turn rich data into actionable insights. We are looking for experienced individual who enjoys collaborating with various Executives, Account Strategy, Sales or Marketing and help them make data driven decisions.",what will you be doing,3,Job
6565,1599,"As Team Lead, you will be both managing a small team of Retail Media Data Analysts and be yourself working on advanced analyses, market insights, and automation projects. You have strong technical skills, in SQL, Python or R, as well as a track record of leading a team in a fast pace environment.",what will you be doing,3,Job
6566,1232,Proven ability to lead change management efforts,previous experience managing associatesteams,1,
6567,1232,Proven ability to quickly gain insight into business needs,excellent problemsolving skills,1,
6568,1237,In depth technical knowledge of statistics,technical leadership,1,
6569,1237,"Excellent programming skills with SQL, SAS, R and/or PYTHON preferred",technical requirements,1,
6570,1238,"Grubhub is looking for an innately curious, business-minded, results-oriented Decision Scientist to work on our Systems Analysis team. As part of our Delivery initiative, the Systems Analysis team is focused on providing analysis to accelerate and perfect our delivery systems. As a member of this extremely collaborative team you will get to partner with operations, finance, product, data science and engineering. In this highly visible role, you will be responsible for the data engineering and visualization work within Systems Analysis to evaluate and inform new business initiatives as well as the development and execution of technology roadmaps. Specific responsibilities include, but are not limited to, ad hoc data analysis, development and deployment of new tables for analysis, development of dashboards, proposing new metrics that can help us better understand our systems. You will also partner with simulation team to help us better digest and interpret the output of our simulation tools.",more about the role,1,
6571,1238,"Partner with Product and Engineering teams to understand new product ideas, assess risks and ensure that the necessary data is available",inform realtime data requirements design,1,
6572,1240,"High proficiency in distributed machine learning using xgboost, scikit-learn, Spark MLlib etc.",4+ years of professional experience,1,
6573,1240,"Experience with Kubernetes, Docker, and cloud deployment technologies",experience with version control git,1,
6574,1242,Industry knowledge of digital audience/media measurement,demonstrated experience working in teams,1,
6575,1242,Experience working with global cross-functional teams of various sizes,skills desired,1,
6576,1242,"The Digital & Advanced TV team within the Data Science Global Media organization focuses on improving and enhancing Nielsen’s highly successful products out in the marketplace for digital & TV advertising and content measurement. As part of this exciting team, this position will focus on developing new methodologies and data optimization and correction techniques to measure digital audience across platforms in order to enhance or expand the data delivered to clients.",who am i working with,1,
6577,1243,,previous clientfacing experience,2,Person
6578,1326,,previous clientfacing experience,2,Person
6579,1243,Proactive and solution-oriented; innovative and results-driven,previous management experience,2,Person
6580,1326,Proactive and solution-oriented; innovative and results-driven,previous management experience,2,Person
6581,1245,"Strong coding skills preferably in Scala, Java, Python and SQL",5+ experience in data engineering,2,Person
6582,1342,"Strong coding skills preferably in Scala, Java, Python and SQL",5+ experience in data engineering,2,Person
6583,1248,,job category engineering,2,Job
6584,1341,,job category engineering,2,Job
6585,1248,"Build production grade models on large-scale datasets to optimize marketing performance by utilizing advanced statistical modeling, machine learning, or data mining techniques and marketing science research",detailed responsibilities,2,Job
